name	date	rate	text	helpful
Akarshdeep Singh	2021-07-08	1	I was using it regularly for my online classes but now it is showing error 104103 can't connect to the service. Our exams would be soon. Plse fix this glitch. The thing to note is that all other apps are working properly with internet except zoom.	1
Kaushik GAMERZ	2021-07-08	3	This is a good app for meetings or else classes. But it's lagging in my device but anyway I am running with this with my classes. It's heating my device. It consumes a lot of net and the battery. Hope the company understands the concern. Other wise a very good app	2
38 Subhankar Pradhan	2021-07-08	5	Today zoom is making problem. Its showing that it is not connecting,check your internet connection .this same thing is happening everywhere. I hope zoom will fix this problem as soon as possible	3
Rohini V	2021-07-09	3	Nice app. But 1 major issue. That is when we join some link it shows connecting forever even though my network is fast. It happens sometimes but i miss my classes and important concepts. Please fix this issue. Thankyou	0
Mongdikokba Walling	2021-07-07	1	When I try to enter my class It gets stuck at the connecting screen My connection is not the problem here but some bug with the app. Lot of my classmates too reported the same problem. Please fix this problem as soon as possible.	3
Shobha Khati	2021-07-06	1	Zoom contains very bad picture quality not good network connection . I give only one star . Very bad very bad. Not working properly only capture my mobile storage capacity. Please correct all the cons of zoom please .I used this app for study and all teachers take online classes on zoom. I hope you can do changes so, I can give you one star 😃😃😀.	35
Christie Varner	2021-07-05	4	Zoom is good but there are times when it crashes and I get upset because I'm in an important meeting that's why I gave it a four-star I feel like giving it three stars but for the most part other than when zoom is crashing it's good so I'll leave it at four stars.	2
Nidhi Saraogi	2021-07-07	2	Please improve the service . It uses a lot of net and drains the battery . It was nice earlier but now it not responding nicely . It even heats the phone so strongly. Hope you will look towards this issue.	5
Dimple Gor	2021-07-09	1	In zoom contacting problem are there . In zoom all time we got msg that please send report . I send report but I not get response. Please solved very fast. Because online classes are there in zoom. That's why I request to you solved my problem. I am not happy with application. Thankyou	1
Dr Gov	2021-07-07	1	New update is disgusting, had an important meeting and was unable to get in due to some stupid issue, it showed connecting and didn't connect at all. Pathetic, moving to another app and suggestions to other users to do the same.	2
